Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment,churn_risk
15730,66,5,1726.58,3,3,3,333,Champions,Low
15731,554,1,125.3,1,1,1,111,Lost,Low
15732,212,10,1682.07,2,4,3,243,Need Attention,High
15733,283,1,162.3,2,1,1,211,Lost,Low
15734,115,4,2263.3,2,3,3,233,Need Attention,High
15735,421,1,327.68,1,1,1,111,Lost,Low
15736,435,2,1815.72,1,2,3,123,Lost,Low
15737,15,8,1205.12,4,4,3,443,Champions,Low
15738,19,41,13372.97,4,4,4,444,Champions,Low
15739,66,1,449.12,3,1,2,312,Promising,Low
15740,49,1,154.88,3,1,1,311,Promising,Low
15741,458,2,208.62,1,2,1,121,Lost,Low
15742,619,1,156.87,1,1,1,111,Lost,Low
15743,16,4,784.46,4,3,2,432,Loyal,Low
15744,78,1,34.8,3,1,1,311,Promising,Low
15745,19,4,1094.59,4,3,3,433,Champions,Low
15746,134,1,196.88,2,1,1,211,Lost,Low
15747,13,9,2562.61,4,4,4,444,Champions,Low
15748,40,3,614.76,3,2,2,322,Loyal,Low
15749,235,3,44534.3,2,2,4,224,Need Attention,Low
15750,3,18,6797.19,4,4,4,444,Champions,Low
15751,461,11,1380.44,1,4,3,143,At Risk,High
15752,40,9,4207.54,3,4,4,344,Champions,Low
15753,305,1,79.2,2,1,1,211,Lost,Low
15754,51,9,3037.61,3,4,4,344,Champions,Low
15755,10,17,5993.12,4,4,4,444,Champions,Low
15756,61,4,532.96,3,3,2,332,Loyal,Low
15757,66,6,2940.36,3,3,4,334,Champions,Low
15758,25,1,205.25,4,1,1,411,Promising,Low
15759,218,7,830.93,2,4,2,242,Need Attention,High
15760,631,2,13916.34,1,2,4,124,Lost,Low
15761,443,1,143.05,1,1,1,111,Lost,Low
15762,65,2,583.75,3,2,2,322,Loyal,Low
15763,32,2,1086.92,3,2,3,323,Loyal,Low
15764,88,8,4503.08,3,4,4,344,Champions,Low
15765,667,1,370.63,1,1,2,112,Lost,Low
15766,64,3,831.06,3,3,2,332,Loyal,Low
15768,116,34,15601.09,2,4,4,244,Need Attention,High
15769,7,46,88704.32,4,4,4,444,Champions,Low
15770,613,1,321.45,1,1,1,111,Lost,Low
15771,604,3,1006.54,1,3,3,133,At Risk,High
15772,418,1,280.88,1,1,1,111,Lost,Low
15773,6,2,774.52,4,2,2,422,Loyal,Low
15774,69,6,1329.94,3,3,3,333,Champions,Low
15775,245,2,150.5,2,2,1,221,Need Attention,Low
15776,133,1,241.62,2,1,1,211,Lost,Low
15777,241,7,1762.61,2,4,3,243,Need Attention,High
15778,431,1,307.95,1,1,1,111,Lost,Low
15779,463,2,124.08,1,2,1,121,Lost,Low
15780,184,3,475.28,2,3,2,232,Need Attention,High
15781,25,3,345.46,4,3,1,431,Loyal,Low
15782,10,4,4014.1,4,3,4,434,Champions,Low
15783,11,1,246.3,4,1,1,411,Promising,Low
15784,468,2,848.33,1,2,2,122,Lost,Low
15785,33,16,5969.93,3,4,4,344,Champions,Low
15786,46,5,8514.82,3,3,4,334,Champions,Low
15787,26,3,948.05,4,3,3,433,Champions,Low
15788,509,1,221.83,1,1,1,111,Lost,Low
15789,358,6,1962.01,2,3,3,233,Need Attention,High
15790,10,1,220.85,4,1,1,411,Promising,Low
15791,44,5,3608.34,3,3,4,334,Champions,Low
15792,400,2,933.84,1,2,3,123,Lost,Low
15793,15,8,2399.57,4,4,4,444,Champions,Low
15794,736,2,777.0,1,2,2,122,Lost,Low
15795,150,8,1979.87,2,4,3,243,Need Attention,High
15796,1,17,5175.83,4,4,4,444,Champions,Low
15797,113,6,2821.08,2,3,4,234,Need Attention,High
15798,493,3,1535.37,1,3,3,133,At Risk,High
15799,76,4,1424.29,3,3,3,333,Champions,Low
15800,107,7,1242.58,2,4,3,243,Need Attention,High
15801,46,3,1063.95,3,3,3,333,Champions,Low
15802,143,1,451.42,2,1,2,212,Lost,Low
15803,51,4,1929.66,3,3,3,333,Champions,Low
15804,1,13,4206.39,4,4,4,444,Champions,Low
15805,23,30,10189.23,4,4,4,444,Champions,Low
15806,46,3,784.58,3,3,2,332,Loyal,Low
15807,50,5,1817.52,3,3,3,333,Champions,Low
15808,306,21,18409.93,2,4,4,244,Need Attention,High
15809,36,7,1274.44,3,4,3,343,Champions,Low
15810,79,8,2999.04,3,4,4,344,Champions,Low
15811,22,7,3890.52,4,4,4,444,Champions,Low
15812,107,12,5201.47,2,4,4,244,Need Attention,High
15813,208,2,1303.91,2,2,3,223,Need Attention,Low
15814,17,6,2634.44,4,3,4,434,Champions,Low
15815,64,5,2100.6,3,3,3,333,Champions,Low
15816,542,2,144.15,1,2,1,121,Lost,Low
15817,421,3,2766.4,1,3,4,134,At Risk,High
15818,588,1,340.5,1,1,1,111,Lost,Low
15819,49,10,3934.79,3,4,4,344,Champions,Low
15820,320,1,206.98,2,1,1,211,Lost,Low
15821,44,2,570.96,3,2,2,322,Loyal,Low
15822,3,6,1840.06,4,3,3,433,Champions,Low
15823,372,3,3897.17,2,3,4,234,Need Attention,High
15824,453,2,890.94,1,2,2,122,Lost,Low
15825,172,1,532.94,2,1,2,212,Lost,Low
15826,56,4,2598.28,3,3,4,334,Champions,Low
15827,73,28,3794.07,3,4,4,344,Champions,Low
15828,375,1,1108.82,2,1,3,213,Lost,Low
15829,99,2,636.14,2,2,2,222,Need Attention,Low
15830,38,1,576.0,3,1,2,312,Promising,Low
15831,58,3,801.76,3,3,2,332,Loyal,Low
15832,254,1,836.79,2,1,2,212,Lost,Low
15833,738,1,80.4,1,1,1,111,Lost,Low
15834,70,7,3772.99,3,4,4,344,Champions,Low
15835,44,4,954.09,3,3,3,333,Champions,Low
15836,50,1,137.37,3,1,1,311,Promising,Low
15837,65,2,777.01,3,2,2,322,Loyal,Low
15838,11,34,74163.0,4,4,4,444,Champions,Low
15839,33,3,1048.49,3,3,3,333,Champions,Low
15840,59,2,355.56,3,2,2,322,Loyal,Low
15841,73,9,2742.41,3,4,4,344,Champions,Low
15842,393,2,548.8,1,2,2,122,Lost,Low
15843,304,1,118.95,2,1,1,211,Lost,Low
15844,46,1,130.74,3,1,1,311,Promising,Low
15845,18,11,4426.28,4,4,4,444,Champions,Low
15846,385,1,107.01,1,1,1,111,Lost,Low
15847,38,5,822.57,3,3,2,332,Loyal,Low
15848,622,1,139.94,1,1,1,111,Lost,Low
15850,19,6,1058.72,4,3,3,433,Champions,Low
15851,527,1,109.73,1,1,1,111,Lost,Low
15852,187,3,257.26,2,3,1,231,Need Attention,High
15853,52,1,110.8,3,1,1,311,Promising,Low
15854,4,21,5583.81,4,4,4,444,Champions,Low
15855,137,6,1052.72,2,3,3,233,Need Attention,High
15856,4,52,34220.34,4,4,4,444,Champions,Low
15857,19,2,570.48,4,2,2,422,Loyal,Low
15858,16,13,3960.37,4,4,4,444,Champions,Low
15859,432,1,438.46,1,1,2,112,Lost,Low
15860,41,17,2505.21,3,4,4,344,Champions,Low
15861,12,12,4401.79,4,4,4,444,Champions,Low
15862,8,13,2928.29,4,4,4,444,Champions,Low
15863,26,5,358.7,4,3,2,432,Loyal,Low
15864,22,7,2180.76,4,4,3,443,Champions,Low
15865,41,5,2248.92,3,3,3,333,Champions,Low
15866,101,1,230.53,2,1,1,211,Lost,Low
15867,5,31,9063.95,4,4,4,444,Champions,Low
15868,583,1,94.53,1,1,1,111,Lost,Low
15869,277,3,323.66,2,3,1,231,Need Attention,High
15870,33,4,862.61,3,3,2,332,Loyal,Low
15871,437,1,33.1,1,1,1,111,Lost,Low
15872,15,4,795.68,4,3,2,432,Loyal,Low
15873,500,4,313.92,1,3,1,131,At Risk,High
15874,64,21,11284.76,3,4,4,344,Champions,Low
15875,646,1,111.72,1,1,1,111,Lost,Low
15876,409,2,1449.14,1,2,3,123,Lost,Low
15877,2,2,493.28,4,2,2,422,Loyal,Low
15878,562,2,330.77,1,2,1,121,Lost,Low
15879,404,4,1157.3,1,3,3,133,At Risk,High
15880,369,1,686.56,2,1,2,212,Lost,Low
15881,312,5,501.39,2,3,2,232,Need Attention,High
15882,199,8,1495.98,2,4,3,243,Need Attention,High
15883,2,2,396.48,4,2,2,422,Loyal,Low
15884,432,2,249.7,1,2,1,121,Lost,Low
15885,93,15,1951.82,3,4,3,343,Champions,High
15886,60,4,1052.87,3,3,3,333,Champions,Low
15887,407,3,1027.15,1,3,3,133,At Risk,High
15888,81,3,429.16,3,3,2,332,Loyal,Low
15889,157,8,1806.28,2,4,3,243,Need Attention,High
15890,395,5,535.65,1,3,2,132,At Risk,High
15891,227,1,524.52,2,1,2,212,Lost,Low
15892,669,1,128.2,1,1,1,111,Lost,Low
15893,482,1,305.28,1,1,1,111,Lost,Low
15894,253,2,420.29,2,2,2,222,Need Attention,Low
15895,150,1,179.17,2,1,1,211,Lost,Low
15897,194,2,222.05,2,2,1,221,Need Attention,Low
15898,1,25,5596.31,4,4,4,444,Champions,Low
15899,369,1,112.5,2,1,1,211,Lost,Low
15900,24,4,900.4,4,3,3,433,Champions,Low
15901,17,7,703.22,4,4,2,442,Loyal,Low
15902,380,1,145.01,2,1,1,211,Lost,Low
15903,10,12,8939.84,4,4,4,444,Champions,Low
15904,8,1,164.68,4,1,1,411,Promising,Low
15905,543,1,114.69,1,1,1,111,Lost,Low
15906,20,10,2555.64,4,4,4,444,Champions,Low
15907,4,3,967.45,4,3,3,433,Champions,Low
15908,491,2,764.57,1,2,2,122,Lost,Low
15909,174,1,191.94,2,1,1,211,Lost,Low
15910,1,15,2681.8,4,4,4,444,Champions,Low
15911,624,8,1702.34,1,4,3,143,At Risk,High
15912,178,9,1074.7,2,4,3,243,Need Attention,High
15913,534,1,6.3,1,1,1,111,Lost,Low
15914,378,2,205.99,2,2,1,221,Need Attention,Low
15915,402,1,429.21,1,1,2,112,Lost,Low
15916,16,13,3427.17,4,4,4,444,Champions,Low
15917,248,5,560.63,2,3,2,232,Need Attention,High
15918,191,3,582.88,2,3,2,232,Need Attention,High
15919,20,2,910.61,4,2,3,423,Loyal,Low
15920,154,9,571.64,2,4,2,242,Need Attention,High
15921,173,4,802.11,2,3,2,232,Need Attention,High
15922,373,1,739.0,2,1,2,212,Lost,Low
15923,373,1,254.16,2,1,1,211,Lost,Low
15924,731,1,102.82,1,1,1,111,Lost,Low
15925,194,1,207.15,2,1,1,211,Lost,Low
15926,542,1,134.44,1,1,1,111,Lost,Low
15927,647,1,123.39,1,1,1,111,Lost,Low
15928,656,1,293.53,1,1,1,111,Lost,Low
15929,644,1,594.0,1,1,2,112,Lost,Low
15930,67,1,426.63,3,1,2,312,Promising,Low
15931,428,1,239.9,1,1,1,111,Lost,Low
15932,4,8,2495.87,4,4,4,444,Champions,Low
15933,21,3,1107.46,4,3,3,433,Champions,Low
15934,418,2,2190.66,1,2,3,123,Lost,Low
15935,239,2,416.86,2,2,2,222,Need Attention,Low
15936,379,2,282.79,2,2,1,221,Need Attention,Low
15937,64,1,145.35,3,1,1,311,Promising,Low
15938,112,9,734.81,2,4,2,242,Need Attention,High
15939,90,16,9060.39,3,4,4,344,Champions,High
15940,311,1,35.8,2,1,1,211,Lost,Low
15941,637,1,405.0,1,1,2,112,Lost,Low
15942,134,1,337.44,2,1,1,211,Lost,Low
15943,650,2,271.29,1,2,1,121,Lost,Low
15944,277,4,2164.24,2,3,3,233,Need Attention,High
15945,365,4,827.27,2,3,2,232,Need Attention,High
15946,503,3,2304.18,1,3,3,133,At Risk,High
15947,83,1,1708.24,3,1,3,313,Promising,Low
15948,8,3,1509.09,4,3,3,433,Champions,Low
15949,17,2,364.72,4,2,2,422,Loyal,Low
15950,32,10,7180.71,3,4,4,344,Champions,Low
15951,9,3,1013.17,4,3,3,433,Champions,Low
15952,34,4,806.57,3,3,2,332,Loyal,Low
15953,15,18,3669.55,4,4,4,444,Champions,Low
15954,589,1,190.75,1,1,1,111,Lost,Low
15955,24,22,8658.36,4,4,4,444,Champions,Low
15956,551,2,617.6,1,2,2,122,Lost,Low
15957,32,3,930.1,3,3,3,333,Champions,Low
15958,74,4,492.99,3,3,2,332,Loyal,Low
15959,682,3,579.49,1,3,2,132,At Risk,High
15960,374,4,410.95,2,3,2,232,Need Attention,High
15961,379,1,451.29,2,1,2,212,Lost,Low
15962,449,1,295.83,1,1,1,111,Lost,Low
15963,20,2,470.76,4,2,2,422,Loyal,Low
15964,663,1,272.96,1,1,1,111,Lost,Low
15965,17,13,3013.09,4,4,4,444,Champions,Low
15966,451,1,426.53,1,1,2,112,Lost,Low
15967,23,12,3041.6,4,4,4,444,Champions,Low
15968,388,1,418.05,1,1,2,112,Lost,Low
15969,3,5,1127.05,4,3,3,433,Champions,Low
15970,304,2,1017.32,2,2,3,223,Need Attention,Low
15971,18,18,5902.83,4,4,4,444,Champions,Low
15972,456,5,1810.27,1,3,3,133,At Risk,High
15973,367,3,988.44,2,3,3,233,Need Attention,High
15974,39,7,3442.15,3,4,4,344,Champions,Low
15975,84,1,371.01,3,1,2,312,Promising,Low
15976,165,6,1746.64,2,3,3,233,Need Attention,High
15977,17,2,1054.73,4,2,3,423,Loyal,Low
15978,77,3,3279.42,3,3,4,334,Champions,Low
15979,603,1,329.22,1,1,1,111,Lost,Low
15980,89,7,6593.68,3,4,4,344,Champions,Low
15981,25,21,9362.77,4,4,4,444,Champions,Low
15982,605,1,324.51,1,1,1,111,Lost,Low
15983,22,8,3958.82,4,4,4,444,Champions,Low
15984,3,30,8759.32,4,4,4,444,Champions,Low
15985,123,7,2715.28,2,4,4,244,Need Attention,High
15986,30,2,354.42,3,2,2,322,Loyal,Low
15987,12,8,1682.13,4,4,3,443,Champions,Low
15988,19,3,770.09,4,3,2,432,Loyal,Low
15989,376,2,372.51,2,2,2,222,Need Attention,Low
15990,44,7,2010.05,3,4,3,343,Champions,Low
15991,534,1,150.55,1,1,1,111,Lost,Low
15992,4,3,896.6,4,3,2,432,Loyal,Low
15993,9,7,2797.57,4,4,4,444,Champions,Low
15994,55,3,1202.18,3,3,3,333,Champions,Low
15995,414,1,696.19,1,1,2,112,Lost,Low
15996,88,7,1686.9,3,4,3,343,Champions,Low
15998,37,16,8308.34,3,4,4,344,Champions,Low
15999,736,1,20.4,1,1,1,111,Lost,Low
16000,3,3,12393.7,4,3,4,434,Champions,Low
16001,381,1,583.39,1,1,2,112,Lost,Low
16002,625,1,169.21,1,1,1,111,Lost,Low
16003,30,10,5613.83,3,4,4,344,Champions,Low
16004,475,5,2146.39,1,3,3,133,At Risk,High
16005,12,10,2436.22,4,4,4,444,Champions,Low
16006,211,2,347.17,2,2,1,221,Need Attention,Low
16007,48,7,3075.14,3,4,4,344,Champions,Low
16008,24,15,5384.13,4,4,4,444,Champions,Low
16009,22,4,992.71,4,3,3,433,Champions,Low
16010,246,11,1724.06,2,4,3,243,Need Attention,High
16011,8,29,5880.46,4,4,4,444,Champions,Low
16012,35,5,2989.79,3,3,4,334,Champions,Low
16013,4,84,57446.44,4,4,4,444,Champions,Low
16014,38,5,1130.27,3,3,3,333,Champions,Low
16015,4,3,705.39,4,3,2,432,Loyal,Low
16016,3,11,2533.94,4,4,4,444,Champions,Low
16017,47,5,1553.83,3,3,3,333,Champions,Low
16018,39,4,698.13,3,3,2,332,Loyal,Low
16019,47,27,17465.85,3,4,4,344,Champions,Low
16020,17,3,851.01,4,3,2,432,Loyal,Low
16021,395,2,532.25,1,2,2,122,Lost,Low
16022,260,1,628.28,2,1,2,212,Lost,Low
16023,46,3,719.81,3,3,2,332,Loyal,Low
16024,12,3,484.2,4,3,2,432,Loyal,Low
16025,30,1,439.66,3,1,2,312,Promising,Low
16026,43,1,236.09,3,1,1,311,Promising,Low
16027,92,15,2048.36,3,4,3,343,Champions,High
16028,596,1,82.2,1,1,1,111,Lost,Low
16029,39,107,122209.14,3,4,4,344,Champions,Low
16030,310,1,331.24,2,1,1,211,Lost,Low
16031,92,2,548.94,3,2,2,322,Loyal,Low
16032,456,6,1970.45,1,3,3,133,At Risk,High
16033,6,27,10836.13,4,4,4,444,Champions,Low
16034,196,6,928.72,2,3,3,233,Need Attention,High
16035,560,1,217.73,1,1,1,111,Lost,Low
16036,87,4,2556.84,3,3,4,334,Champions,Low
16037,270,5,1509.34,2,3,3,233,Need Attention,High
16038,8,3,471.78,4,3,2,432,Loyal,Low
16039,424,2,456.4,1,2,2,122,Lost,Low
16040,65,7,2416.9,3,4,4,344,Champions,Low
16041,31,3,3166.4,3,3,4,334,Champions,Low
16042,22,8,2265.12,4,4,3,443,Champions,Low
16043,38,8,1856.59,3,4,3,343,Champions,Low
16044,435,1,340.84,1,1,1,111,Lost,Low
16045,120,8,3434.93,2,4,4,244,Need Attention,High
16046,562,1,235.78,1,1,1,111,Lost,Low
16047,682,1,107.14,1,1,1,111,Lost,Low
16048,373,4,1075.23,2,3,3,233,Need Attention,High
16049,40,6,1899.68,3,3,3,333,Champions,Low
16050,174,3,300.7,2,3,1,231,Need Attention,High
16051,682,1,188.44,1,1,1,111,Lost,Low
16052,54,1,362.06,3,1,2,312,Promising,Low
16053,33,6,3634.84,3,3,4,334,Champions,Low
16054,145,4,2111.88,2,3,3,233,Need Attention,High
16055,221,1,134.8,2,1,1,211,Lost,Low
16056,45,1,664.85,3,1,2,312,Promising,Low
16057,16,10,3854.85,4,4,4,444,Champions,Low
16058,406,1,62.7,1,1,1,111,Lost,Low
16059,66,12,3217.77,3,4,4,344,Champions,Low
16060,401,3,541.95,1,3,2,132,At Risk,High
16061,431,1,89.65,1,1,1,111,Lost,Low
16062,10,8,2863.45,4,4,4,444,Champions,Low
16063,260,1,335.32,2,1,1,211,Lost,Low
16064,725,1,111.0,1,1,1,111,Lost,Low
16065,365,8,2382.62,2,4,4,244,Need Attention,High
16066,17,5,1521.87,4,3,3,433,Champions,Low
16067,563,3,3395.29,1,3,4,134,At Risk,High
16068,594,1,122.93,1,1,1,111,Lost,Low
16069,418,1,457.7,1,1,2,112,Lost,Low
16070,22,2,852.15,4,2,2,422,Loyal,Low
16071,45,4,1076.8,3,3,3,333,Champions,Low
16072,288,4,4328.89,2,3,4,234,Need Attention,High
16073,297,1,122.4,2,1,1,211,Lost,Low
16074,390,1,265.25,1,1,1,111,Lost,Low
16075,503,2,736.93,1,2,2,122,Lost,Low
16076,3,10,2234.73,4,4,3,443,Champions,Low
16077,626,1,2300.4,1,1,3,113,Lost,Low
16078,284,2,362.99,2,2,2,222,Need Attention,Low
16079,17,3,1352.0,4,3,3,433,Champions,Low
16080,82,4,602.56,3,3,2,332,Loyal,Low
16081,56,8,4460.18,3,4,4,344,Champions,Low
16082,670,1,106.75,1,1,1,111,Lost,Low
16083,101,4,2351.42,2,3,4,234,Need Attention,High
16084,299,1,436.18,2,1,2,212,Lost,Low
16085,23,12,2343.53,4,4,4,444,Champions,Low
16086,59,10,2864.99,3,4,4,344,Champions,Low
16087,389,5,1739.92,1,3,3,133,At Risk,High
16088,576,2,1437.43,1,2,3,123,Lost,Low
16089,386,2,271.44,1,2,1,121,Lost,Low
16090,624,1,205.91,1,1,1,111,Lost,Low
16091,155,2,315.06,2,2,1,221,Need Attention,Low
16092,115,6,1587.94,2,3,3,233,Need Attention,High
16093,107,1,17.0,2,1,1,211,Lost,Low
16094,12,11,3695.56,4,4,4,444,Champions,Low
16095,456,1,447.05,1,1,2,112,Lost,Low
16096,264,4,1584.97,2,3,3,233,Need Attention,High
16097,240,1,185.05,2,1,1,211,Lost,Low
16098,88,14,4448.1,3,4,4,344,Champions,Low
16099,50,7,1573.2,3,4,3,343,Champions,Low
16100,463,1,582.64,1,1,2,112,Lost,Low
16101,71,4,3229.16,3,3,4,334,Champions,Low
16102,42,3,1842.14,3,3,3,333,Champions,Low
16103,7,22,6191.71,4,4,4,444,Champions,Low
16104,62,9,2778.61,3,4,4,344,Champions,Low
16105,249,5,2386.19,2,3,4,234,Need Attention,High
16106,66,1,108.38,3,1,1,311,Promising,Low
16107,18,7,3204.16,4,4,4,444,Champions,Low
16108,85,4,2235.92,3,3,3,333,Champions,Low
16109,219,3,939.48,2,3,3,233,Need Attention,High
16110,45,4,1819.27,3,3,3,333,Champions,Low
16111,428,1,562.48,1,1,2,112,Lost,Low
16112,143,4,195.74,2,3,1,231,Need Attention,High
16113,183,1,161.38,2,1,1,211,Lost,Low
16114,171,1,135.75,2,1,1,211,Lost,Low
16115,10,12,2575.14,4,4,4,444,Champions,Low
16116,212,1,612.78,2,1,2,212,Lost,Low
16117,190,3,654.4,2,3,2,232,Need Attention,High
16118,653,1,4376.25,1,1,4,114,Lost,Low
16119,8,8,1720.81,4,4,3,443,Champions,Low
16120,59,6,3056.91,3,3,4,334,Champions,Low
16121,57,5,1477.09,3,3,3,333,Champions,Low
16122,73,6,1001.34,3,3,3,333,Champions,Low
16123,52,1,307.78,3,1,1,311,Promising,Low
16124,317,4,1772.49,2,3,3,233,Need Attention,High
16125,367,14,4587.65,2,4,4,244,Need Attention,High
16126,29,15,14646.8,3,4,4,344,Champions,Low
16127,39,2,801.31,3,2,2,322,Loyal,Low
16128,18,11,3801.05,4,4,4,444,Champions,Low
16129,407,3,1396.05,1,3,3,133,At Risk,High
16130,422,4,987.48,1,3,3,133,At Risk,High
16131,52,12,9957.42,3,4,4,344,Champions,Low
16132,544,2,664.2,1,2,2,122,Lost,Low
16133,4,56,22992.26,4,4,4,444,Champions,Low
16134,22,5,2145.34,4,3,3,433,Champions,Low
16135,263,2,819.45,2,2,2,222,Need Attention,Low
16136,60,4,946.8,3,3,3,333,Champions,Low
16137,680,1,422.7,1,1,2,112,Lost,Low
16138,379,3,910.35,2,3,3,233,Need Attention,High
16139,19,5,1111.15,4,3,3,433,Champions,Low
16140,66,3,1557.6,3,3,3,333,Champions,Low
16141,88,2,955.94,3,2,3,323,Loyal,Low
16142,250,1,535.34,2,1,2,212,Lost,Low
16143,3,12,4910.83,4,4,4,444,Champions,Low
16144,247,1,175.2,2,1,1,211,Lost,Low
16145,9,19,6805.44,4,4,4,444,Champions,Low
16146,157,4,946.38,2,3,3,233,Need Attention,High
16147,134,5,2398.91,2,3,4,234,Need Attention,High
16148,296,2,386.62,2,2,2,222,Need Attention,Low
16149,5,3,422.22,4,3,2,432,Loyal,Low
16150,43,10,4395.59,3,4,4,344,Champions,Low
16152,269,1,1829.04,2,1,3,213,Lost,Low
16153,50,11,5133.49,3,4,4,344,Champions,Low
16155,382,5,796.9,1,3,2,132,At Risk,High
16156,9,20,6218.18,4,4,4,444,Champions,Low
16157,16,3,656.69,4,3,2,432,Loyal,Low
16158,522,9,628.32,1,4,2,142,At Risk,High
16159,282,4,1232.79,2,3,3,233,Need Attention,High
16160,65,2,1025.44,3,2,3,323,Loyal,Low
16161,2,43,12831.8,4,4,4,444,Champions,Low
16162,252,1,37.4,2,1,1,211,Lost,Low
16163,232,6,2849.58,2,3,4,234,Need Attention,High
16164,17,3,822.48,4,3,2,432,Loyal,Low
16165,505,1,79.9,1,1,1,111,Lost,Low
16166,428,2,435.83,1,2,2,122,Lost,Low
16167,414,5,1386.12,1,3,3,133,At Risk,High
16168,11,66,10636.47,4,4,4,444,Champions,Low
16169,8,4,1822.97,4,3,3,433,Champions,Low
16170,51,20,6869.0,3,4,4,344,Champions,Low
16171,59,1,73.2,3,1,1,311,Promising,Low
16172,95,8,1884.55,3,4,3,343,Champions,High
16173,16,6,1418.32,4,3,3,433,Champions,Low
16174,126,7,2246.75,2,4,3,243,Need Attention,High
16175,94,7,1836.44,3,4,3,343,Champions,High
16176,421,4,2052.69,1,3,3,133,At Risk,High
16177,50,8,2247.31,3,4,3,343,Champions,Low
16178,138,2,612.6,2,2,2,222,Need Attention,Low
16179,61,1,215.83,3,1,1,311,Promising,Low
16180,100,13,16249.87,2,4,4,244,Need Attention,High
16181,73,1,305.54,3,1,1,311,Promising,Low
16182,72,9,9971.65,3,4,4,344,Champions,Low
16183,67,4,1077.81,3,3,3,333,Champions,Low
16184,64,6,1158.79,3,3,3,333,Champions,Low
16185,17,3,644.72,4,3,2,432,Loyal,Low
16186,23,26,9026.11,4,4,4,444,Champions,Low
16187,32,15,6911.44,3,4,4,344,Champions,Low
16188,45,5,1087.66,3,3,3,333,Champions,Low
16189,16,2,215.48,4,2,1,421,Loyal,Low
16190,40,8,2723.55,3,4,4,344,Champions,Low
16191,3,24,15688.02,4,4,4,444,Champions,Low
16192,736,1,351.3,1,1,2,112,Lost,Low
16193,237,2,630.43,2,2,2,222,Need Attention,Low
16194,375,1,308.6,2,1,1,211,Lost,Low
16195,723,1,323.25,1,1,1,111,Lost,Low
16196,489,1,93.3,1,1,1,111,Lost,Low
16197,469,9,2016.71,1,4,3,143,At Risk,High
16198,75,2,1030.04,3,2,3,323,Loyal,Low
16199,392,7,942.75,1,4,3,143,At Risk,High
16200,4,12,5643.45,4,4,4,444,Champions,Low
16201,3,5,2112.12,4,3,3,433,Champions,Low
16202,361,9,2501.99,2,4,4,244,Need Attention,High
16203,59,6,1114.54,3,3,3,333,Champions,Low
16204,23,3,944.24,4,3,3,433,Champions,Low
16205,31,7,1830.61,3,4,3,343,Champions,Low
16206,55,13,2602.32,3,4,4,344,Champions,Low
16207,25,1,394.38,4,1,2,412,Promising,Low
16208,45,10,3440.45,3,4,4,344,Champions,Low
16209,89,9,4146.78,3,4,4,344,Champions,Low
16210,2,35,38489.51,4,4,4,444,Champions,Low
16211,89,3,1090.59,3,3,3,333,Champions,Low
16212,19,4,1293.71,4,3,3,433,Champions,Low
16213,79,1,159.0,3,1,1,311,Promising,Low
16214,171,4,2038.25,2,3,3,233,Need Attention,High
16215,81,1,242.35,3,1,1,311,Promising,Low
16216,267,1,914.93,2,1,3,213,Lost,Low
16217,235,2,304.25,2,2,1,221,Need Attention,Low
16218,30,13,4439.97,3,4,4,344,Champions,Low
16219,501,1,40.8,1,1,1,111,Lost,Low
16221,37,9,2235.51,3,4,3,343,Champions,Low
16222,318,2,1345.22,2,2,3,223,Need Attention,Low
16223,375,2,1102.35,2,2,3,223,Need Attention,Low
16224,57,5,1616.54,3,3,3,333,Champions,Low
16225,45,15,2867.41,3,4,4,344,Champions,Low
16226,203,5,672.17,2,3,2,232,Need Attention,High
16227,225,3,1027.22,2,3,3,233,Need Attention,High
16228,385,3,890.81,1,3,2,132,At Risk,High
16229,87,6,2867.86,3,3,4,334,Champions,Low
16230,190,2,542.03,2,2,2,222,Need Attention,Low
16231,379,4,1078.22,2,3,3,233,Need Attention,High
16232,44,7,2712.97,3,4,4,344,Champions,Low
16233,71,9,1965.71,3,4,3,343,Champions,Low
16234,476,3,333.18,1,3,1,131,At Risk,High
16235,41,9,2053.71,3,4,3,343,Champions,Low
16236,78,1,432.2,3,1,2,312,Promising,Low
16237,437,1,136.65,1,1,1,111,Lost,Low
16238,423,1,63.66,1,1,1,111,Lost,Low
16239,57,6,1492.2,3,3,3,333,Champions,Low
16240,24,2,3718.8,4,2,4,424,Loyal,Low
16241,10,16,4329.31,4,4,4,444,Champions,Low
16242,8,14,7474.4,4,4,4,444,Champions,Low
16243,34,2,409.1,3,2,2,322,Loyal,Low
16244,212,2,2579.38,2,2,4,224,Need Attention,Low
16245,24,3,1413.66,4,3,3,433,Champions,Low
16246,460,2,827.25,1,2,2,122,Lost,Low
16247,170,1,114.56,2,1,1,211,Lost,Low
16248,62,1,152.94,3,1,1,311,Promising,Low
16249,53,5,1800.07,3,3,3,333,Champions,Low
16250,261,3,791.38,2,3,2,232,Need Attention,High
16251,512,1,128.31,1,1,1,111,Lost,Low
16252,383,1,295.09,1,1,1,111,Lost,Low
16253,67,7,7310.15,3,4,4,344,Champions,Low
16254,378,3,985.14,2,3,3,233,Need Attention,High
16255,17,15,4906.8,4,4,4,444,Champions,Low
16256,267,3,1629.37,2,3,3,233,Need Attention,High
